cell,cycle,IR,IR_init,IR_end,QC,QD,Tavg,Tmin,Tmax,Ctime,I,V,T,Qdlin,Tdlin,dQdV,SOH_C,SOH_IR,dqdv_peak
B2C08,451,0.017850332,0.017235447,0.018728551,1.0076102,1.0078169,32.057455577844365,28.861443,37.337742,13.425535000000188,-0.1308846256777539,3.104899026546906,32.05745557784432,0.6768199632942253,33.61363989439641,-0.6808704180418345,91.60092727272726,58.81834085234521,5.4113808480514765
B2C08,452,0.017532043,0.017235447,0.018728551,1.0067559,1.0067855,31.622282779426243,27.576412,34.65588,13.425869999999607,-0.1528759546971679,3.104238717804154,31.622282779426307,0.6837181015293775,32.61543320379164,-0.6856248286577045,91.52326363636362,80.13561011155285,5.668221945120551
B2C08,453,0.017576367,0.017235447,0.018728551,1.0065702,1.006685,31.3205085057914,29.361547,35.319641,13.425525000000682,-0.0791983040202746,3.102104044208494,31.320508505791505,0.6764302921191214,32.503475699616416,-0.6824470733967769,91.5063818181818,77.16702922234498,5.988813265201918
B2C08,454,0.017498842,0.017235447,0.018728551,1.0070058,1.0072321,32.0687933470993,29.833673,35.245556,13.341196666666656,-0.1608486393710731,3.101706482104228,32.06879334709932,0.6829955959931121,33.06843863965784,-0.6793431459202695,91.54598181818182,82.35923284647286,6.355556428331938
B2C08,455,0.017216526,0.017235447,0.018728551,1.0071123,1.0072069,32.08284557564224,29.90826,34.31707,13.341486666666848,-0.1707039523797683,3.1012323340627974,32.082845575642246,0.6859198642579831,32.84111660271267,-0.6824565334233169,91.55566363636363,101.26722585968572,6.450886034032798
B2C08,456,0.017357247,0.017235447,0.018728551,1.0059314,1.006034,31.892778433808587,29.644674,34.148907,13.341246666667091,-0.1867187307087726,3.076786411201629,31.89277843380855,0.6806556075917427,32.188771732425245,-0.6821974243198196,91.44830909090908,91.84249724064776,5.6162466553669965
B2C08,457,0.01759465,0.017235447,0.018728551,1.0067598,1.0069524,32.13014978482224,30.350088,36.548336,13.426078333333134,-0.171460383637368,3.103191941882805,32.13014978482229,0.681540100850895,33.613476751908685,-0.6834454796422325,91.52361818181818,75.94253313901783,6.008074011478037
B2C08,458,0.017435642,0.017235447,0.018728551,1.0061675,1.0062804,32.47083494945488,28.552139,36.607826,13.341468333333614,-0.129290927461483,3.088436628543112,32.47083494945491,0.6839171136354902,33.985924145902835,-0.6845348035279895,91.46977272727273,86.59202573966714,5.950564680611389
B2C08,459,0.017087819,0.017235447,0.018728551,1.0053002,1.0053356,31.83123182914577,28.090464,35.112476,13.341388333332723,-0.1221947986084694,3.0962750568844224,31.83123182914573,0.6857146154865003,32.97863581027169,-0.6855898671073668,91.39092727272728,109.88732198159006,5.893055349744742
B2C08,460,0.017472833,0.017235447,0.018728551,1.0056736,1.0057939,31.54797368436872,29.719303,35.35408,13.42596500000024,-0.1030303058781236,3.1042886721442886,31.54797368436873,0.679840731374304,32.9184069205189,-0.6818577897556015,91.42487272727271,84.10117446607876,6.339809405372823
B2C08,461,0.017339371,0.017235447,0.018728551,1.005438,1.0055695,32.21209051727538,29.67979,34.916187,13.425990000000455,-0.147475284989231,3.080069303751234,32.21209051727542,0.6840941163646336,33.092112886238006,-0.68354634905809,91.40345454545454,93.03973467353926,5.891640332934795
B2C08,462,0.017180078,0.017235447,0.018728551,1.0058067,1.0059394,32.147004610636266,29.679964,35.355209,13.341679999999664,-0.1110829472951133,3.096743963532764,32.14700461063628,0.68077903848352,32.90215462359423,-0.6806275442870187,91.43697272727272,103.70831502695054,6.222037453511335
B2C08,463,0.01763542,0.017235447,0.018728551,1.0049717,1.0049832,31.83052400099016,29.167622,33.974941,13.34164166666645,-0.0256199423478937,3.1005729591089106,31.8305240009901,0.6772872297219227,31.78458693561332,-0.6817769985895782,91.36106363636362,73.21197987548099,5.991355827652987
B2C08,464,0.017596554,0.017235447,0.018728551,1.0053704,1.0055203,31.78107453830848,29.666344,35.629692,13.425858333333355,-0.1360624752131254,3.11826413920398,31.781074538308456,0.68064587732676,33.21306221553791,-0.6836639854213062,91.39730909090908,75.81501355565321,6.432266197551727
B2C08,465,0.017226337,0.017235447,0.018728551,1.0050803,1.0051024,32.021201763056155,29.667742,34.127407,13.341568333333514,-0.1057378597461507,3.102478899419729,32.02120176305609,0.6840709350055977,32.742787624630964,-0.6769369796135213,91.37093636363636,100.61013834267402,5.631088659576376
B2C08,466,0.017246982,0.017235447,0.018728551,1.0051887,1.0053262,31.761936823984605,29.235748,34.118927,13.42609666666637,-0.1718187230627222,3.0966811527079305,31.761936823984527,0.6776236656405084,32.19530146774595,-0.6797941125821546,91.38079090909088,99.22744832242094,6.324591314569748
B2C08,467,0.01777491,0.017235447,0.018728551,1.0041531,1.0043484,31.72670165193957,29.36524,35.200203,13.341556666666293,-0.2792408591103352,3.0504236262931035,31.726701651939653,0.6783315625543459,32.7488547318071,-0.6820592561484836,91.28664545454544,63.86969695346064,5.72355870953579
B2C08,468,0.017492464,0.017235447,0.018728551,1.0044498,1.0046306,32.407842762596886,30.453693,36.255764,13.341419999999925,-0.1144749238276682,3.093465207170542,32.4078427625969,0.6796473095960914,33.47678763195346,-0.6763294493519925,91.31361818181816,82.78639666091588,6.196384586973076
B2C08,469,0.017395042,0.017235447,0.018728551,1.0041782,1.0042611,32.47796892020196,29.153645,36.060051,13.34110333333374,-0.1255156944492655,3.081228235353535,32.47796892020202,0.682094467907543,33.64752536832494,-0.6846088940453762,91.28892727272726,89.31119332611803,5.990073308604545
B2C08,470,0.01692415,0.017235447,0.018728551,1.0038048,1.0038694,31.66555957519529,29.009119,36.017963,13.341396666666451,-0.1229523522033071,3.082776356152344,31.66555957519532,0.6748622242345736,32.08797706259002,-0.6788341743083393,91.2549818181818,120.84898305811264,6.060339712709905
B2C08,471,0.017649287,0.017235447,0.018728551,1.0042279,1.0043242,31.820819372798407,29.613787,35.235115,13.341228333332886,-0.1923425705956414,3.1045069303326813,31.820819372798432,0.6815351671924824,33.137808855235185,-0.6810016511388676,91.29344545454543,72.2832434981087,6.249757514276404
B2C08,472,0.017244278,0.017235447,0.018728551,1.0034416,1.0035504,31.90561077331992,29.821926,33.921787,13.425920000000042,-0.1462135136641472,3.0941198512537613,31.90561077331996,0.6815551137756279,32.38513509736157,-0.6798316231286329,91.22196363636364,99.40854756266158,5.454195030604562
B2C08,473,0.017692219,0.017235447,0.018728551,1.0038083,1.0039333,31.83221975049305,29.781898,34.687519,13.34123499999987,-0.1245983162467993,3.0947720609467457,31.83221975049309,0.6719235376722713,32.38561803064405,-0.6785360221339469,91.2553,69.40789121186481,5.913493698381551
B2C08,474,0.017484453,0.017235447,0.018728551,1.0031914,1.0033125,31.734016823353247,29.694796,35.108738,13.341338333333336,-0.1248937682143077,3.0905022266467066,31.73401682335329,0.6769769021814237,32.65451741862096,-0.6796779765344332,91.19921818181818,83.32292994995662,5.880101866861745
B2C08,475,0.017409749,0.017235447,0.018728551,1.0034994,1.003557,32.40203076360041,29.908926,35.880894,13.340886666666655,-0.1331580533195495,3.106175915924827,32.40203076360039,0.6797024109743528,33.45908692413676,-0.6818323062354892,91.22721818181816,88.32619830902617,6.422892331032875
B2C08,476,0.017218856,0.017235447,0.018728551,1.0027105,1.0028021,32.06481099999996,29.72394,34.17754,13.425523333333349,-0.1599597375037523,3.100765443668993,32.064811,0.6816402601960234,32.60824718268044,-0.6816423141583907,91.1555,101.1111751090346,5.652626989811332
B2C08,477,0.017367329,0.017235447,0.018728551,1.0024899,1.0025735,31.402862295542665,29.074932,34.248047,13.34153166666668,-0.1168628818010243,3.098816942732558,31.40286229554264,0.6708189148211497,31.76113888484727,-0.6704953320621159,91.13544545454543,91.16725961486944,6.480215557684357
B2C08,478,0.017419739,0.017235447,0.018728551,1.0027175,1.0028256,31.428713205938674,29.014788,33.831806,13.426234999999997,-0.1162943745118881,3.1026062482758623,31.4287132059387,0.6782826640757326,32.220913375536014,-0.6792822031488199,91.15613636363636,87.65712234378856,5.295461246270471
B2C08,479,0.017560998,0.017235447,0.018728551,1.0027131,1.002926,31.881271719524268,29.801424,36.178341,13.425743333333353,-0.078156197644486,3.09391368543112,31.881271719524285,0.6730761413389111,32.94305821213622,-0.6722479707503853,91.15573636363636,78.19636140550152,6.532671630800722
B2C08,480,0.017542655,0.017235447,0.018728551,1.0019075,1.0020164,31.19777419679629,27.780468,33.622936,13.34115833333332,-0.2652215916351375,3.029528584210526,31.19777419679634,0.6714843754315494,31.13201558762348,-0.6742122966639368,91.08249999999998,79.42487596309434,5.63236847524202
B2C08,481,0.017521011,0.017235447,0.018728551,1.0022162,1.0023618,31.941682509054324,29.093893,36.07238,13.341183333333296,-0.1571576179393453,3.0995936758551306,31.941682509054328,0.6755440605043213,33.27146810614047,-0.6781156803968481,91.11056363636362,80.87447357987128,6.4480555333077065
B2C08,482,0.017348811,0.017235447,0.018728551,1.0009218,1.0010352,31.468261800804864,29.169821,33.844036,13.34127833333332,-0.1262629970285906,3.0788663961770624,31.46826180080483,0.6759474992084046,31.84698501376777,-0.6732121363455698,90.99289090909087,92.40749472240394,5.328767554667907
B2C08,483,0.017720483,0.017235447,0.018728551,1.0015928,1.0018111,31.79806761631757,29.671677,35.38781,14.342661666666691,-0.2638847190583042,3.046251654685777,31.79806761631753,0.6724920397041988,32.73182798699188,-0.6779222917968017,91.05389090909092,67.51492193444005,5.665034692527872
B2C08,484,0.017482901,0.017235447,0.018728551,1.0019917,1.0020936,31.44612549285032,29.697409,35.159256,13.3412983333333,-0.1016589438223587,3.1061858399428024,31.44612549285033,0.6744083894481631,32.58832606449306,-0.6787548023707359,91.09015454545454,83.42687448429594,5.844050360402381
B2C08,485,0.017560331,0.017235447,0.018728551,1.0018345,1.0020152,31.906072214354907,29.979063,35.537239,13.425651666666637,-0.135758707621321,3.116130366925315,31.906072214355,0.6772924455287238,33.09999126757303,-0.6786391297199248,91.07586363636364,78.24103344442197,6.147459589069595
B2C08,486,0.017363405,0.017235447,0.018728551,1.000845,1.0009626,32.31213894069533,29.958185,35.108753,13.341128333333351,-0.1482287721157004,3.082722959406953,32.31213894069529,0.6806513594532294,33.24895285204414,-0.6759091017571712,90.98590909090908,91.43006783184576,6.475976257871775
B2C08,487,0.017129607,0.017235447,0.018728551,1.0003107,1.0004146,31.87698626117889,29.474615,34.331631,13.341340000000006,-0.0814244056169439,3.079265585772358,31.876986261178864,0.6787207261670709,31.84638492184669,-0.677997271117536,90.93733636363636,107.08858860467852,5.647828767129552
B2C08,488,0.017743627,0.017235447,0.018728551,1.0013883,1.0014971,31.97942002878456,29.396214,35.255257,13.341723333333356,-0.1566175698425373,3.0652750623667373,31.97942002878465,0.6744903375992233,32.697824519986376,-0.6763875626856534,91.0353,65.96486246102073,5.834230788225882
B2C08,489,0.017310806,0.017235447,0.018728551,1.0014813,1.0015229,32.12313258137345,30.515835,35.013268,13.341313333333408,-0.1073045750988792,3.101161266227657,32.12313258137347,0.6769929002701941,32.78661706983574,-0.6779772991346417,91.04375454545452,94.9528632968634,5.430275106289146
B2C08,490,0.017581202,0.017235447,0.018728551,1.0010564,1.0012221,32.46623060549454,29.264204,36.658958,14.342298333333384,-0.2641661887407083,3.0580344643956043,32.4662306054945,0.6763890611886142,33.725636955680386,-0.6785834624137719,91.00512727272726,76.84320717110128,5.610108273631703
B2C08,491,0.017500708,0.017235447,0.018728551,1.0003899,1.0004447,31.393213623274107,29.730471,34.846893,13.425558333333296,-0.1124640812717322,3.1000828534516764,31.39321362327416,0.6706827612658994,32.215576575675115,-0.6740300934305968,90.94453636363636,82.2342582968099,6.307971750821891
B2C08,492,0.017624617,0.017235447,0.018728551,1.0002638,1.000392,31.85336812039051,29.390051,35.101833,13.341456666666636,-0.2657906489065865,3.04112628340564,31.853368120390456,0.6780933889428263,33.09410120530747,-0.6792487626442115,90.93307272727272,73.93550616701864,5.971156849787664
B2C08,493,0.017260384,0.017235447,0.018728551,1.0004314,1.0005742,31.915438252929658,29.615835,34.98674,13.425734999999984,-0.1514107274382459,3.0957342351562502,31.91543825292969,0.6739363083896157,32.47193727888978,-0.689011439698278,90.94830909090908,98.32985512060786,5.634341948753437
B2C08,494,0.01781508,0.017235447,0.018728551,0.99976569,1.000224,32.12482121778223,28.834215,35.408535,13.543048333333354,-0.0873249975416792,3.0752439007992005,32.12482121778222,0.670752091128435,32.60639532566577,-0.6740333342566701,90.88779,61.17932843258072,5.668154267779975
B2C08,495,0.01750082,0.017235447,0.018728551,0.9999851,1.0000967,31.846248240115766,30.361847,35.129604,13.341266666666709,-0.1064725302071622,3.095412764898746,31.84624824011572,0.6736002144351958,32.70939596630259,-0.6773216354888382,90.90773636363636,82.22675714484727,6.33280126500389
B2C08,496,0.017396972,0.017235447,0.018728551,0.99944782,0.99955875,31.974774007976148,29.494442,34.783936,13.341476666666615,-0.1486995373979823,3.096413033599202,31.97477400797607,0.6779141865794499,32.9949942318447,-0.6749655544047998,90.85889272727272,89.18193240390492,6.229815501899099
B2C08,497,0.01725046,0.017235447,0.018728551,0.99935859,0.99949032,31.79513263271308,29.732943,34.268139,13.426464999999975,-0.1282840069782476,3.0906755911851125,31.795132632713024,0.6762681926169609,32.50669205042727,-0.6723184238086614,90.85078090909091,98.99451076415322,5.830939884059964
B2C08,498,0.01765345,0.017235447,0.018728551,0.99900591,0.99909937,31.914525966304325,29.117914,35.108952,14.34244499999986,-0.2715473261886957,3.058390507065217,31.91452596630435,0.6697705941683776,32.45938679974784,-0.680943093138495,90.81871909090908,72.00442835864077,6.275963321566124
B2C08,499,0.017345333,0.017235447,0.018728551,0.99905694,0.99919707,31.91983635835845,29.234476,34.939209,13.42617333333328,-0.1644583327407052,3.074362015015016,31.91983635835836,0.676300823921785,32.87867494090687,-0.6759293801166782,90.82335818181816,92.64043228067167,5.872222852528223
B2C08,500,0.017322911,0.017235447,0.018728551,0.99896872,0.99910778,31.977116744390194,30.518711,34.905647,13.425774999999948,-0.0719231331014015,3.0975365380487805,31.977116744390244,0.6748491730743227,32.61585361095309,-0.6742839409460244,90.81533818181818,94.1421361137604,5.182621438995406
B2C08,501,0.017811039,0.017235447,0.018728551,0.99878234,0.9992094,32.27142438469275,29.327234,35.828217,13.555348333333434,-0.0712131097560587,3.087410295669688,32.27142438469285,0.6699976684526109,32.924010705794025,-0.6696514348430244,90.79839454545454,61.449972674374976,6.277996030042997
B2C08,502,0.017511746,0.017235447,0.018728551,0.99844158,0.99854881,31.594135888641457,28.952702,35.169704,14.342628333333414,-0.2397324794197712,3.047698061247216,31.594135888641425,0.6739430437833269,32.79901029658179,-0.6751889139913907,90.76741636363636,81.49499298106488,5.789811672782559
B2C08,503,0.017462259,0.017235447,0.018728551,0.99886966,0.99898684,32.13754073655327,30.227348,35.782627,13.341399999999943,-0.160850700018641,3.0691826178924257,32.13754073655324,0.6751397832545931,33.24731330980024,-0.6785874670871829,90.80633272727272,84.80936358083562,6.125049428004332
B2C08,504,0.017356519,0.017235447,0.018728551,0.99872327,0.99876261,32.24514345851071,30.016853,35.011604,13.341496666666597,-0.1932729317893522,3.061398471702128,32.24514345851064,0.6761862336296499,33.00873726199452,-0.6775768189422116,90.79302454545454,91.89125472840472,5.60453906910058
B2C08,505,0.017623296,0.017235447,0.018728551,0.99829203,0.99830812,31.890184879649915,29.821085,34.635406,13.341409999999936,-0.1528416187472947,3.057018383588621,31.89018487964989,0.6699064892664284,32.290924238979024,-0.6742973346721547,90.7538209090909,74.02397957543482,5.747272401321006
B2C08,506,0.017534072,0.017235447,0.018728551,0.9978165,0.99795735,31.838016063333377,30.441759,35.108566,13.341220000000128,-0.2423537658828889,3.055203995888889,31.83801606333333,0.6722477130706983,32.7306328028577,-0.673747904240978,90.71059090909093,79.99971870680136,5.835285535788618
B2C08,507,0.017540647,0.017235447,0.018728551,0.99813277,0.99826276,32.10799925267659,30.069811,35.308762,13.341109999999995,-0.1605076562638994,3.0576035905781582,32.107999252676656,0.6740881147752918,33.02733922670637,-0.6757203186569045,90.73934272727271,79.55936090185286,5.918069749246216
B2C08,508,0.017423876,0.017235447,0.018728551,0.99755764,0.99775839,32.11973428868361,30.361143,35.729542,14.3423033333335,-0.2331666564391664,3.037100981639723,32.1197342886836,0.6713639651021363,32.88348528211833,-0.6737822071951461,90.6870581818182,87.3800485431691,6.308523428087947
B2C08,509,0.01753231,0.017235447,0.018728551,0.99719834,0.99746293,32.17613305639475,29.514732,35.075241,13.45647000000002,-0.1935597671779365,3.0965694949647533,32.17613305639477,0.6795089217389858,33.39842115624348,-0.6789713436459579,90.65439454545454,80.11772790107065,5.527958946183425
B2C08,510,0.01743676,0.017235447,0.018728551,0.99757725,0.99770266,31.502865678986264,28.984369,35.565086,14.34252666666677,-0.2619070233668429,3.055910430834213,31.50286567898627,0.6685898999399359,32.56769520354459,-0.6702361399531864,90.6888409090909,86.51714816918323,5.155610810662951
B2C08,511,0.017757509,0.017235447,0.018728551,0.99658531,0.9971838,32.24975075275273,28.369343,36.619358,13.502751666666638,-0.1535579893472558,3.0809679535535537,32.24975075275276,0.6683834034894036,33.341374803953464,-0.6744023291687088,90.59866454545454,65.03512146508209,5.788146751598713
B2C08,512,0.017769428,0.017235447,0.018728551,0.9959628,0.99639505,31.22873292475252,29.368853,35.151257,13.57343499999988,-0.1251190910326363,3.0967715132673264,31.22873292475248,0.6692986317326818,32.56036829115571,-0.670095126821809,90.54207272727272,64.23685155220267,6.03025819858215
B2C08,513,0.017462298,0.017235447,0.018728551,0.99685115,0.99702108,31.660347193513505,29.525089,34.852634,13.34142166666667,-0.2150981430291206,3.058017815027027,31.66034719351351,0.6723071220052801,32.57948782508273,-0.6769951903066321,90.6228318181818,84.80675157256292,5.966316218702621
B2C08,514,0.017450243,0.017235447,0.018728551,0.99627119,0.99643272,31.87641735920179,29.817986,34.936443,13.341486666666848,-0.2183196609727446,3.0465396594235035,31.87641735920177,0.6733827300147672,32.806350664706166,-0.675889292108049,90.57010818181816,85.61413002711132,6.040933588375663
B2C08,515,0.017402269,0.017235447,0.018728551,0.99677497,0.99689502,31.8974478944504,30.183641,35.128204,13.341153333333446,-0.173322904155792,3.068321270184984,31.897447894450487,0.6700552068341873,32.41236501031235,-0.6742365280024494,90.61590636363636,88.82716810081544,6.061313853553231
B2C08,516,0.017641097,0.017235447,0.018728551,0.99565858,0.99621522,31.575113137040784,29.195597,34.897099,13.466026666666584,-0.0838419369632664,3.084961154121152,31.57511313704072,0.6696522968997439,32.366700430043984,-0.6738067912469776,90.51441636363636,72.83176523537537,5.566708023732479
B2C08,517,0.017498314,0.017235447,0.018728551,0.99665749,0.99679726,32.45805545828695,30.01195,36.612301,14.342525000000023,-0.2717995890813114,3.057476868298109,32.458055458286985,0.6736256007970183,33.76258602718771,-0.6761716514754278,90.60522636363636,82.39459542001092,6.097664578850221
B2C08,518,0.017444668,0.017235447,0.018728551,0.99617559,0.99617088,32.30964080155212,29.478941,36.136803,13.341109999999995,-0.2809195899321105,3.0537835462305987,32.309640801552106,0.6757602128539046,33.72342712594407,-0.6777775323993944,90.56141727272728,85.98751326096513,5.845848970051392
B2C08,519,0.017436396,0.017235447,0.018728551,0.99563235,0.9957273,31.74945052723311,29.181421,34.664089,13.341310000000036,-0.2547920470648444,3.049285813616558,31.749450527233115,0.669560026057625,32.43791457086346,-0.6731283755306949,90.5120318181818,86.5415269130617,5.7236773590146175
B2C08,520,0.01757447,0.017235447,0.018728551,0.99569273,0.99611938,31.95717774609372,29.716097,35.949596,13.538098333333132,-0.1394359588625446,3.1007718605468746,31.95717774609375,0.670975703393229,33.22270126242966,-0.6738871240172027,90.5175209090909,77.29407998371194,6.118165454562782
B2C08,521,0.017259154,0.017235447,0.018728551,0.99562234,0.99573821,32.02283629334789,29.483891,34.813572,13.341376666666958,-0.2342209742759466,3.0533683619411125,32.02283629334788,0.6734159619654012,32.86461717753089,-0.6783143603973407,90.51112181818182,98.41223384305462,6.249621812722804
B2C08,522,0.01721058,0.017235447,0.018728551,0.99537027,0.99541235,31.89381686640073,30.369196,34.067745,13.425788333333427,-0.1030283714603082,3.096941649750748,31.8938168664008,0.6705231304016912,32.07985045319736,-0.6701927268527856,90.48820636363637,101.66545665941564,6.045976724008939
B2C08,523,0.017983111,0.017235447,0.018728551,0.99431497,0.99503678,32.02494177625113,29.371857,37.445492,13.557353333333351,-0.0940259951045144,3.1093665290480863,32.02494177625123,0.6757397455748194,34.53995773709404,-0.6794404720979219,90.39227,49.92552427694258,6.703988259994686
B2C08,524,0.017317029,0.017235447,0.018728551,0.9946475,0.99457145,31.789903079365047,28.778137,34.046841,13.34117166666644,-0.2545935700165123,3.049543898526077,31.78990307936508,0.6747530621970256,32.55619151676466,-0.6742517378699137,90.4225,94.5360805409402,5.501734584039008
B2C08,525,0.017340085,0.017235447,0.018728551,0.99494886,0.99517852,32.03953459913794,29.276438,36.115925,13.341413333333428,-0.2058372753594338,3.0631547207974137,32.03953459913793,0.6685374274670391,33.01571795157247,-0.6726406409093898,90.44989636363636,92.99191482977736,5.434038340924673
B2C08,526,0.017803382,0.017235447,0.018728551,0.99429548,0.99479771,31.92725384547238,30.030701,35.184029,13.489995000000151,-0.1133702176823639,3.1039996489173225,31.927253845472443,0.66753009630724,32.60103309013617,-0.6715833860792693,90.39049818181816,61.96279696524829,6.221715119880876
B2C08,527,0.017450787,0.017235447,0.018728551,0.99397147,0.99427837,32.048557924378095,29.702459,34.842236,13.460629999999949,-0.1174306049492537,3.0805793270646764,32.04855792437811,0.673110234182883,32.942163801924046,-0.6739390704202082,90.36104272727272,85.57769586043584,6.084331965310135
B2C08,528,0.017245978,0.017235447,0.018728551,0.99407619,0.99414909,32.03937852508365,29.852749,34.63615,13.341191666666418,-0.3039293524450163,3.0494457807134894,32.03937852508361,0.6722149456110821,32.755419934826165,-0.672579551457635,90.37056272727273,99.29469079180032,5.247275323466505
B2C08,529,0.017502336,0.017235447,0.018728551,0.9944036,0.99475348,32.098012462760686,30.003435,35.621433,13.534853333333254,-0.1483758428372937,3.0978915653426013,32.09801246276068,0.6664998961070535,32.65876654298672,-0.6711237585628095,90.40032727272728,82.12522369506749,6.075119458811427
B2C08,530,0.017562183,0.017235447,0.018728551,0.99343699,0.99394572,31.69336135168196,29.505037,34.360622,13.475705000000016,-0.0854896233213234,3.086366568501529,31.69336135168196,0.6685528174231024,32.22670932904136,-0.6702671253805628,90.3124536363636,78.11699653875431,5.477979211710463
B2C08,531,0.017478501,0.017235447,0.018728551,0.9938246,0.9941864,32.1219604969879,30.689592,35.774147,13.450006666666985,-0.1605112986266889,3.0986237593373493,32.12196049698796,0.6691632431314575,33.03958320524216,-0.6735569648326984,90.3476909090909,83.72156259711315,5.707579247193937
B2C08,532,0.017506545,0.017235447,0.018728551,0.99330705,0.9937554,32.39029907500003,29.764004,35.998146,13.569813333333393,-0.0858293901563019,3.0970124427,32.390299075,0.6725802025000901,33.556233775868435,-0.6726041888911208,90.3006409090909,81.8433277253294,6.023412677093074
B2C08,533,0.017038766,0.017235447,0.018728551,0.9931702,0.99327093,31.490027387912143,28.576782,35.687428,13.34115333333369,-0.3266223024844646,3.0520986041758245,31.49002738791209,0.6661435707104874,32.08906162395311,-0.6680021203264179,90.2882,113.1726256175056,5.7298212782000695
B2C08,534,0.017527241,0.017235447,0.018728551,0.99291539,0.99311709,32.142225438508085,30.129595,35.952915,13.429106666666728,-0.1089268108073122,3.0922044659274195,32.14222543850806,0.6715764217895102,33.51445210052517,-0.6740763241369961,90.26503545454544,80.45722200195041,6.025285675762417
B2C08,535,0.017298536,0.017235447,0.018728551,0.99280113,0.99284142,32.39529001475601,30.012251,35.085033,13.341256666666595,-0.2300233371596016,3.0490813763904656,32.395290014755965,0.6723246512619859,33.13836756894998,-0.6736555503546757,90.25464818181815,95.77464128419729,5.93536591204371
B2C08,536,0.017294414,0.017235447,0.018728551,0.9920941,0.99220115,32.117440522439566,30.26088,34.936256,13.341025000000082,-0.267436322294811,3.038176469044879,32.11744052243959,0.6695477472963155,32.31560635327415,-0.670578231991023,90.19037272727272,96.05071046625017,6.058091616704684
B2C08,537,0.017570626,0.017235447,0.018728551,0.99189925,0.99247169,31.41411203501945,29.119326,34.574913,13.461016666666549,-0.1348466454678016,3.095188181031128,31.41411203501945,0.666417000997135,32.321570227513895,-0.6687530722439937,90.17265909090908,77.55153023500048,5.847716081034609
B2C08,538,0.017434575,0.017235447,0.018728551,0.99223208,0.99270159,32.07993964437684,30.496492,34.93922,13.452616666666776,-0.170421333376034,3.0951486938196555,32.0799396443769,0.6704549201976645,32.855078869061074,-0.6693841278096803,90.20291636363636,86.66348760702537,5.480308331064207
B2C08,539,0.017614406,0.017235447,0.018728551,0.99196494,0.99262393,32.4989878486647,30.161907,36.617805,13.484486666666635,-0.0957910372095584,3.0960663419386742,32.49898784866468,0.6700091742612496,33.73873590388867,-0.6729271351906501,90.17863090909093,74.61938351246809,5.995242621391142
B2C08,540,0.017515268,0.017235447,0.018728551,0.99174374,0.99207985,31.887348712962943,28.44454,34.479141,13.634091666666306,-0.0728144527609429,3.092690674074074,31.887348712962964,0.6666979921272407,32.35269211161936,-0.6724944074655357,90.1585218181818,81.25910854166891,6.034305295565236
B2C08,541,0.017629065,0.017235447,0.018728551,0.99080849,0.99145716,31.47737446262629,29.261824,35.452362,13.575951666666755,-0.13116879323663,3.088709492727273,31.477374462626265,0.6675453748541821,32.93171020927922,-0.6727211096557955,90.0734990909091,73.63760327478872,5.922856609960904
B2C08,542,0.017215798,0.017235447,0.018728551,0.99186188,0.99204165,32.16576280067195,30.099983,35.037697,13.34158000000025,-0.3025593743662733,3.0563607153415457,32.16576280067189,0.6706975196188333,32.982973657881864,-0.6705794289689332,90.1692618181818,101.31598334744264,5.710995977294761
B2C08,543,0.017268289,0.017235447,0.018728551,0.99247283,0.9926582,32.47111371535181,31.181595,35.31522,13.341993333333328,-0.2551264989259452,3.050568211833689,32.47111371535181,0.6707715678316177,33.039683613600104,-0.6687575076634162,90.22480272727272,97.80042113610315,6.076085632953635
B2C08,544,0.017719897,0.017235447,0.018728551,0.99094546,0.99143791,31.89329955667003,29.006153,34.797844,13.528548333333068,-0.1306275155328896,3.098508471313941,31.89329955667001,0.6687817918301336,32.7145594049735,-0.6717827380367629,90.0859509090909,67.55416903310166,5.764381945712428
B2C08,545,0.017431902,0.017235447,0.018728551,0.99140936,0.99195206,32.047479006986045,30.412079,35.618076,13.54518500000025,-0.1063017552133822,3.101757047904192,32.04747900698603,0.6700424318157708,33.22475773691389,-0.6720307948991406,90.12812363636364,86.842510635562,5.638335145806809
B2C08,546,0.017516412,0.017235447,0.018728551,0.99142629,0.99165225,32.52798056972114,30.489811,36.115612,13.428613333333244,-0.0912854312487595,3.097125763247012,32.52798056972112,0.6701501087275563,33.51725790011848,-0.6720453908966468,90.12966272727272,81.18248963233654,5.29867729705367
B2C08,547,0.017323215,0.017235447,0.018728551,0.99097401,0.99142283,32.60142039070232,29.720867,36.32402,13.553905000000183,-0.1495712302009353,3.0878968202769537,32.60142039070227,0.6679944975307698,33.53953000460137,-0.6717914664900163,90.08854636363635,94.1217758441476,6.03061153892095
B2C08,548,0.017511964,0.017235447,0.018728551,0.99047554,0.99102724,31.652068093966296,29.515305,34.621449,13.501440000000002,-0.0854159291112577,3.0844567488625123,31.65206809396637,0.6672992496621679,32.49761797818847,-0.6702415483134249,90.04323090909091,81.48039252456623,5.605209841010439
B2C08,549,0.017572189,0.017235447,0.018728551,0.99090356,0.99150312,32.53408294655004,30.305304,36.245178,13.556276666666964,-0.064116419786916,3.1031584746355687,32.53408294655005,0.6697374047116258,33.67037800801894,-0.6706321761601923,90.0821418181818,77.44684898037929,6.392896142541062
